,dag,T in (°C),T in_gewenst (°C),rh,rh_set,T buiten (°C),rh_outside,zonneinstraling (W/m2),Par
4610,2021-04-07 01:00:00,3.56,4.00856,76.94508,80.0287,-0.83705,94.57796,-16.2345,-2.1017
4611,2021-04-07 01:30:00,3.45333,3.73784,78.07928,80.0287,-0.89919,93.70961,-14.80172,-2.2193
4612,2021-04-07 02:00:00,3.39667,3.46712,78.75453,82.4411,-1.1771,94.65878,-14.6617,-2.01427
4613,2021-04-07 02:30:00,2.98,3.1964,81.20739,84.8535,-1.18078,95.51639,-13.13867,-2.14067
4614,2021-04-07 03:00:00,2.82,3.1964,82.317,87.2659,-1.05225,95.87766,-13.87729,-2.12819
4615,2021-04-07 03:30:00,2.71667,3.03386,84.20796,89.6783,-0.74986,95.83057,-10.04093,-2.08153
4616,2021-04-07 04:00:00,2.73667,2.87132,86.37951,92.0907,-0.69656,95.55221,-8.43801,-2.25649
4617,2021-04-07 04:30:00,2.42,2.70878,86.3896,92.0907,-0.6544,95.61255,-9.29517,-2.19059
4618,2021-04-07 05:00:00,2.31667,2.54624,88.1137,92.45106,-0.75847,95.15613,-8.20451,-2.15407
4619,2021-04-07 05:30:00,2.20333,2.3837,88.73148,92.81142,-0.54176,95.58638,-7.88186,-2.20767
4620,2021-04-07 06:00:00,2.31667,2.3837,90.05243,93.17178,-0.41847,95.60782,-7.71721,-2.17947
4621,2021-04-07 06:30:00,2.44667,2.94142,90.31803,93.53214,-0.26066,96.4864,-7.27662,-1.09109
4622,2021-04-07 07:00:00,3.06333,3.49914,88.82432,93.8925,-0.22997,95.991,-4.88474,6.17097
4623,2021-04-07 07:30:00,3.29667,4.05686,87.91812,93.8925,-0.10851,94.20142,-3.0534,15.18476
4624,2021-04-07 08:00:00,3.48,4.61458,87.66546,90.89204,0.04734,94.45121,6.5373,45.36875
4625,2021-04-07 08:30:00,3.62,5.1723,87.66374,87.89158,0.04712,95.37579,14.69155,70.50103
4626,2021-04-07 09:00:00,4.14,5.1723,85.66092,84.89112,0.08424,94.71844,10.84638,65.48396
4627,2021-04-07 09:30:00,4.33667,5.9888,83.1163,81.89066,0.08517,94.01454,18.7163,95.70499
4628,2021-04-07 10:00:00,4.85667,6.8053,80.5872,78.8902,-0.02691,94.18286,44.09127,171.26087
4629,2021-04-07 10:30:00,5.29667,7.6218,80.09401,78.8902,0.05121,94.2278,37.17093,156.75777
4630,2021-04-07 11:00:00,6.04333,8.4383,77.45113,74.58714,0.21952,94.65877,74.74776,266.95533
4631,2021-04-07 11:30:00,7.43667,9.2548,73.50608,70.28408,0.5566,94.14512,93.46446,320.22824
4632,2021-04-07 12:00:00,8.44,9.2548,70.91077,65.98102,0.96067,93.00894,115.99195,375.42837
4633,2021-04-07 12:30:00,9.26,9.71294,67.08571,61.67796,1.0438,93.91854,142.41403,452.65226
4634,2021-04-07 13:00:00,9.78667,10.17108,67.79642,57.3749,1.78338,93.66206,362.12747,1043.84222
4635,2021-04-07 13:30:00,10.3,10.62922,62.96765,57.3749,2.39226,92.68377,142.06749,445.52072
4636,2021-04-07 14:00:00,10.39667,11.08736,57.36619,54.88194,2.81523,91.86021,208.2673,602.41514
4637,2021-04-07 14:30:00,11.1,11.5455,56.09203,52.38898,4.60202,89.1699,223.54193,600.65356
4638,2021-04-07 15:00:00,10.16,11.5455,53.74005,49.89602,5.25152,82.86474,125.10627,382.41733
4639,2021-04-07 15:30:00,10.59667,11.09194,51.51998,47.40306,4.87215,81.47435,174.15667,485.34927
4640,2021-04-07 16:00:00,10.51333,10.63838,49.31556,44.9101,5.25963,77.16336,157.62979,419.26183
4641,2021-04-07 16:30:00,9.96667,10.18482,48.18788,44.9101,5.22618,70.46747,116.18921,337.16712
4642,2021-04-07 17:00:00,9.24333,9.73126,48.89892,45.4535,4.64903,73.20414,65.07211,203.2
4643,2021-04-07 17:30:00,8.57333,9.2777,48.68982,45.9969,5.03374,68.92074,141.3627,289.32268
4644,2021-04-07 18:00:00,8.11667,9.2777,48.96543,46.5403,4.2396,69.6579,24.76045,99.71415
4645,2021-04-07 18:30:00,8.31,8.57858,49.10617,47.0837,4.24521,66.04534,32.13282,109.13973
4646,2021-04-07 19:00:00,8.06,7.87946,49.94032,47.6271,4.11551,58.75182,29.1083,139.02647
4647,2021-04-07 19:30:00,7.17667,7.18034,50.10229,47.6271,3.61452,54.65376,8.0015,66.81006
4648,2021-04-07 20:00:00,6.38333,6.48122,51.84234,50.63118,3.05801,56.96856,-6.57802,7.42492
4649,2021-04-07 20:30:00,5.88333,5.7821,54.86029,53.63526,2.74686,57.24373,-9.13596,-1.49292
4650,2021-04-07 21:00:00,5.55333,5.7821,57.0618,56.63934,2.64598,57.49778,-13.10327,-1.928
4651,2021-04-07 21:30:00,5.02,5.22002,60.69386,59.64342,2.11728,59.22293,-10.41757,-2.06459
4652,2021-04-07 22:00:00,4.58667,4.65794,62.93786,62.6475,2.02795,60.66465,-9.28961,-2.04599
4653,2021-04-07 22:30:00,4.02,4.09586,64.66624,62.6475,1.96175,63.03693,-11.06753,-1.92923
4654,2021-04-07 23:00:00,3.63667,3.53378,66.04455,67.49974,0.69306,69.99194,-7.63878,-1.95222
4655,2021-04-07 23:30:00,3.13,2.9717,70.0943,72.35198,0.88439,72.58422,-7.20759,-2.16105
4656,2021-04-08 00:00:00,2.80667,2.9717,74.77328,77.20422,0.94059,73.65138,-8.12916,-2.06897
4657,2021-04-08 00:30:00,2.60667,2.60352,78.37296,82.05646,1.20276,72.92169,-7.37247,-1.98146
4658,2021-04-08 01:00:00,2.30667,2.23534,80.84483,86.9087,1.12651,73.64244,-5.96162,-2.12145
4659,2021-04-08 01:30:00,1.98333,1.86716,83.43937,86.9087,1.1726,75.25182,-5.84272,-2.17471
4660,2021-04-08 02:00:00,1.55,1.49898,84.0494,88.658,0.9111,82.47868,-5.73405,-2.06357
4661,2021-04-08 02:30:00,1.15333,1.1308,84.38108,90.4073,0.85427,82.27733,-7.17002,-2.1818
4662,2021-04-08 03:00:00,1.03,1.1308,85.14662,92.1566,0.4766,84.08486,-7.07807,-2.18771
4663,2021-04-08 03:30:00,0.97333,0.8617,85.21236,93.9059,0.28235,86.19293,-6.61993,-2.11385
4664,2021-04-08 04:00:00,0.56,0.5926,84.69817,95.0,0.11463,87.48186,-6.70082,-2.16971
4665,2021-04-08 04:30:00,0.48,0.3235,84.39684,95.0,0.01066,87.93668,-5.61898,-2.20082
4666,2021-04-08 05:00:00,-0.00333,0.0544,82.72352,95.0,-0.20698,89.01423,-5.73925,-2.23673
4667,2021-04-08 05:30:00,-0.05333,-0.2147,83.1195,95.0,-0.03029,87.0331,-4.96292,-2.10017
4668,2021-04-08 06:00:00,-0.21667,-0.2147,83.63799,95.0,0.48519,82.9223,-7.80462,-2.2505
4669,2021-04-08 06:30:00,0.25667,0.76736,85.54994,95.0,0.52754,81.73054,-6.72238,-0.10715
4670,2021-04-08 07:00:00,1.29667,1.74942,87.58186,95.0,0.60781,80.65049,3.47239,13.05236
4671,2021-04-08 07:30:00,1.91,2.73148,88.3141,95.0,0.8584,77.86036,12.79136,41.51343
4672,2021-04-08 08:00:00,3.08333,3.71354,89.09991,91.0208,1.14202,75.21634,32.60521,94.2213
4673,2021-04-08 08:30:00,4.17333,4.6956,86.05085,85.2076,1.49962,72.19077,61.07117,170.2398
4674,2021-04-08 09:00:00,4.62,4.6956,82.2087,79.3944,2.23799,68.21036,88.94211,240.1029
4675,2021-04-08 09:30:00,5.50667,5.61208,75.80862,73.5812,3.05851,63.75435,119.48123,324.03547
4676,2021-04-08 10:00:00,6.10333,6.52856,71.53293,67.768,3.95875,58.94386,150.87533,406.02934
4677,2021-04-08 10:30:00,7.57333,7.44504,67.45868,67.768,4.88512,54.65475,245.11673,637.97217
4678,2021-04-08 11:00:00,8.29333,8.36152,66.50238,62.91968,5.85891,48.39702,317.25266,809.03072
4679,2021-04-08 11:30:00,8.85333,9.278,61.82332,58.07136,6.67019,42.84935,187.7955,544.5605
4680,2021-04-08 12:00:00,9.33333,9.278,57.02455,53.22304,6.72331,40.16522,179.61327,497.06123
4681,2021-04-08 12:30:00,9.74333,9.73556,51.98517,48.37472,6.5986,40.33056,206.5022,574.53021
4682,2021-04-08 13:00:00,10.14333,10.19312,48.27956,43.5264,6.93377,39.15707,221.23684,591.47982
4683,2021-04-08 13:30:00,10.49333,10.65068,46.15196,43.5264,7.04142,39.88697,200.9568,568.55142
4684,2021-04-08 14:00:00,10.93333,11.10824,45.14435,42.28754,7.31775,39.30749,253.92623,814.84285
4685,2021-04-08 14:30:00,11.45,11.5658,44.37773,41.04868,8.16057,38.68394,572.1318,1375.4233
4686,2021-04-08 15:00:00,11.59333,11.5658,42.97845,39.80982,8.48196,37.5443,344.53179,823.92869
4687,2021-04-08 15:30:00,12.05667,11.02556,41.11474,38.57096,8.73057,37.54854,485.57604,1182.3217
4688,2021-04-08 16:00:00,11.47,10.48532,40.39545,37.3321,9.17497,36.87989,243.59616,659.16208
4689,2021-04-08 16:30:00,10.61667,9.94508,40.16691,37.3321,9.20778,36.76302,239.38653,659.39467
4690,2021-04-08 17:00:00,9.89333,9.40484,40.91175,38.76488,8.62288,39.07494,318.36811,638.35127
4691,2021-04-08 17:30:00,10.08333,8.8646,42.03554,40.19766,9.11947,39.61825,292.9356,521.81788
4692,2021-04-08 18:00:00,9.02333,8.8646,43.70996,41.63044,8.87228,39.84281,235.13617,270.57753
4693,2021-04-08 18:30:00,8.5,8.12128,45.21221,43.06322,8.58407,41.57487,40.15992,265.15607
4694,2021-04-08 19:00:00,7.61333,7.37796,45.89926,44.496,8.12832,44.17572,31.65234,132.38146
4695,2021-04-08 19:30:00,6.69,6.63464,47.12344,44.496,7.32608,47.44576,13.403,57.05902
4696,2021-04-08 20:00:00,5.90667,5.89132,48.21843,48.082,6.05079,52.56368,-7.14068,12.65254
4697,2021-04-08 20:30:00,5.17333,5.148,51.70853,51.668,4.71472,58.01967,-13.83776,-1.17673
4698,2021-04-08 21:00:00,4.93667,5.148,54.23391,55.254,4.18625,60.83166,-16.41139,-2.12845
4699,2021-04-08 21:30:00,4.47333,4.64926,57.4274,58.84,2.81328,68.65864,-14.54713,-2.01715
4700,2021-04-08 22:00:00,4.00667,4.15052,60.76278,62.426,2.11666,70.10894,-15.20477,-2.07667
4701,2021-04-08 22:30:00,3.52,3.65178,63.59046,62.426,1.83523,71.04107,-15.87907,-2.15776
4702,2021-04-08 23:00:00,2.91,3.15304,65.6048,66.16504,2.0221,69.81133,-16.07811,-2.03258
4703,2021-04-08 23:30:00,2.53667,2.6543,67.89459,69.90408,2.56919,68.23073,-13.90083,-1.85977
4704,2021-04-09 00:00:00,2.44667,2.6543,70.06023,73.64312,2.74187,68.21051,-13.58825,-2.20338
4705,2021-04-09 00:30:00,2.11333,2.32802,72.85648,77.38216,2.9363,68.28034,-14.44847,-2.07911
4706,2021-04-09 01:00:00,1.83667,2.00174,76.00505,81.1212,2.7317,68.05796,-13.67383,-2.05637
4707,2021-04-09 01:30:00,1.53667,1.67546,79.9267,81.1212,2.11289,71.85476,-11.77173,-2.10394
4708,2021-04-09 02:00:00,1.31667,1.34918,82.22481,82.41412,2.19299,71.53786,-11.10308,-2.15453
4709,2021-04-09 02:30:00,0.94,1.0229,83.37613,83.70704,2.63511,69.4411,-11.48453,-2.08381
4710,2021-04-09 03:00:00,0.88333,1.0229,83.80264,84.99996,2.94697,68.66728,-12.25796,-2.0174
4711,2021-04-09 03:30:00,0.74,0.86042,84.06301,86.29288,3.11845,68.54392,-11.39358,-2.19571
4712,2021-04-09 04:00:00,0.52,0.69794,85.41307,87.5858,3.02981,68.87007,-11.16341,-2.17827
4713,2021-04-09 04:30:00,0.42,0.53546,86.1882,87.5858,3.25619,68.50289,-10.14544,-2.04665
4714,2021-04-09 05:00:00,0.34333,0.37298,86.43807,88.0293,3.01725,69.71978,-8.9127,-2.15403
4715,2021-04-09 05:30:00,0.13333,0.2105,85.53469,88.4728,3.51349,68.15658,-9.02612,-2.23458
4716,2021-04-09 06:00:00,0.13333,0.2105,84.50787,88.9163,3.76918,67.15138,-4.18567,-2.1761
4717,2021-04-09 06:30:00,0.87,1.30734,85.97858,89.3598,4.41809,64.76825,-5.21518,0.03997
4718,2021-04-09 07:00:00,1.41333,2.40418,87.39791,89.8033,4.14102,65.43715,3.63436,21.42747
4719,2021-04-09 07:30:00,2.72,3.50102,86.81356,89.8033,4.21867,65.46478,21.82756,70.93202
4720,2021-04-09 08:00:00,3.68333,4.59786,86.0719,85.22102,4.75737,64.01836,50.31594,145.78027
4721,2021-04-09 08:30:00,5.26667,5.6947,80.51224,80.63874,5.50618,61.90073,97.44641,236.26123
4722,2021-04-09 09:00:00,5.86333,5.6947,77.69803,76.05646,6.44881,58.89007,164.4119,426.38903
4723,2021-04-09 09:30:00,6.64667,6.75938,73.1725,71.47418,7.91231,54.2589,189.8615,475.77691
4724,2021-04-09 10:00:00,7.63,7.82406,69.0792,66.8919,8.78509,50.59214,171.42009,458.98469
4725,2021-04-09 10:30:00,8.87,8.88874,66.58532,66.8919,9.64122,48.4519,272.70173,680.55004
4726,2021-04-09 11:00:00,10.07333,9.95342,65.11753,63.0535,10.43152,46.95429,282.35387,710.6487
4727,2021-04-09 11:30:00,10.65333,11.0181,60.49374,59.2151,10.85307,46.45795,224.50797,606.51055
4728,2021-04-09 12:00:00,11.16333,11.0181,58.43638,55.3767,11.1476,47.34178,248.84293,650.44682
4729,2021-04-09 12:30:00,11.52,11.32894,53.26457,51.5383,11.54268,47.5241,372.51631,957.66402
4730,2021-04-09 13:00:00,11.68667,11.63978,52.64226,47.6999,12.92034,44.71822,254.24103,740.19203
4731,2021-04-09 13:30:00,11.89333,11.95062,49.18843,47.6999,12.75418,45.21592,232.89117,568.70322
4732,2021-04-09 14:00:00,12.22333,12.26146,48.24919,46.56616,12.77931,44.86035,161.57897,427.6754
4733,2021-04-09 14:30:00,12.76,12.5723,47.97628,45.43242,12.8345,44.56131,379.8924,949.27795
4734,2021-04-09 15:00:00,12.88333,12.5723,45.10578,44.29868,13.55028,43.62874,349.44216,940.69438
4735,2021-04-09 15:30:00,12.45667,12.2709,45.60514,43.16494,13.7678,42.8852,276.29044,734.46619
4736,2021-04-09 16:00:00,12.57667,11.9695,44.99327,42.0312,14.38264,40.91502,263.53637,743.17487
4737,2021-04-09 16:30:00,12.27333,11.6681,45.27721,42.0312,14.27558,40.01819,256.12136,618.40841
4738,2021-04-09 17:00:00,11.31333,11.3667,44.20759,42.62906,14.379,38.657,115.47363,311.85893
4739,2021-04-09 17:30:00,11.09667,11.0653,44.5477,43.22692,13.59965,39.65377,109.10596,286.0284
4740,2021-04-09 18:00:00,11.15,11.0653,44.93464,43.82478,13.69235,39.75222,128.43564,276.95941
4741,2021-04-09 18:30:00,10.37333,10.26612,46.51698,44.42264,13.83669,40.39573,71.28609,198.76037
4742,2021-04-09 19:00:00,9.49333,9.46694,47.19663,45.0205,13.39367,39.37707,31.00415,86.1419
4743,2021-04-09 19:30:00,8.66667,8.66776,47.22992,45.0205,12.50717,41.60034,13.35728,37.3746
4744,2021-04-09 20:00:00,8.03667,7.86858,48.09198,47.51626,11.87352,44.75668,0.4777,4.83196
4745,2021-04-09 20:30:00,7.14,7.0694,50.88612,50.01202,10.8918,50.26594,-1.55395,-1.37493
4746,2021-04-09 21:00:00,7.02,7.0694,52.0305,52.50778,9.86153,55.68428,-1.70626,-1.84548
4747,2021-04-09 21:30:00,6.77,6.72846,54.40852,55.00354,9.4534,57.92325,-1.23362,-1.99189
4748,2021-04-09 22:00:00,6.40333,6.38752,58.42443,57.4993,9.17261,60.8087,-0.02783,-1.89815
4749,2021-04-09 22:30:00,6.23,6.04658,58.26623,57.4993,9.74471,58.30036,-1.59288,-2.02596
4750,2021-04-09 23:00:00,5.76667,5.70564,60.79453,61.56418,9.53238,64.10864,-2.0748,-1.98082
4751,2021-04-09 23:30:00,5.44333,5.3647,63.91541,65.62906,7.5634,83.67182,-1.71868,-1.9934
4752,2021-04-10 00:00:00,5.31667,5.3647,66.11903,69.69394,7.02623,89.14512,-1.74983,-2.06261
4753,2021-04-10 00:30:00,5.09,5.1217,68.7582,73.75882,6.4135,94.9039,-1.52607,-2.07914
4754,2021-04-10 01:00:00,4.92667,4.8787,72.09557,77.8237,6.3134,96.47858,-1.3856,-2.0153
4755,2021-04-10 01:30:00,4.67667,4.6357,75.43751,77.8237,6.87595,93.2832,-1.92478,-1.95361
4756,2021-04-10 02:00:00,4.54333,4.3927,77.42212,79.0403,6.83103,94.59002,-0.65257,-2.11143
4757,2021-04-10 02:30:00,4.13667,4.1497,79.59259,80.2569,6.72624,95.88408,-1.34142,-2.187
4758,2021-04-10 03:00:00,4.02333,4.1497,79.75624,81.4735,6.40301,96.63694,-3.30884,-2.09979
4759,2021-04-10 03:30:00,3.93667,3.98932,80.7741,82.6901,6.01597,97.70947,-5.47015,-2.215
4760,2021-04-10 04:00:00,3.80667,3.82894,83.01692,83.9067,5.45852,98.13283,-6.02009,-2.15963
4761,2021-04-10 04:30:00,3.59667,3.66856,84.17178,83.9067,4.67982,98.42908,-5.36923,-1.96959
4762,2021-04-10 05:00:00,3.43,3.50818,84.54228,84.30306,3.81769,98.55464,-4.60345,-2.10976
4763,2021-04-10 05:30:00,3.33,3.3478,84.46135,84.69942,3.50393,98.7225,-2.61426,-2.02024
4764,2021-04-10 06:00:00,3.3,3.3478,84.55919,85.09578,4.08999,98.83319,-2.43806,-2.11458
4765,2021-04-10 06:30:00,3.85,4.39192,83.83258,85.49214,3.72131,98.88586,0.46704,-0.71835
4766,2021-04-10 07:00:00,4.45333,5.43604,83.65385,85.8885,4.19462,98.98454,5.25358,11.44678
4767,2021-04-10 07:30:00,5.5,6.48016,82.40352,85.8885,5.15577,98.9554,8.51078,21.7505
4768,2021-04-10 08:00:00,6.52667,7.52428,80.64939,80.7825,5.52818,98.51526,17.11276,46.27488
4769,2021-04-10 08:30:00,7.74333,8.5684,75.68328,75.6765,5.91453,97.21814,40.47407,113.38154
4770,2021-04-10 09:00:00,8.27333,8.5684,72.12713,70.5705,6.54293,97.05021,52.74485,154.11823
4771,2021-04-10 09:30:00,8.36667,9.5765,67.23392,65.4645,6.93429,96.91474,33.46048,104.01954
4772,2021-04-10 10:00:00,9.10333,10.5846,63.09852,60.3585,7.2743,96.77066,32.03077,99.52737
4773,2021-04-10 10:30:00,9.76667,11.5927,61.8739,60.3585,7.48671,96.87734,34.54214,113.33532
4774,2021-04-10 11:00:00,10.68,12.6008,58.52375,56.03618,7.59327,96.68106,43.34199,145.324
4775,2021-04-10 11:30:00,11.70333,13.6089,53.9191,51.71386,7.54355,97.06218,59.8507,200.16913
4776,2021-04-10 12:00:00,12.26,13.6089,50.46889,47.39154,7.71678,97.45783,51.62972,184.05433
4777,2021-04-10 12:30:00,12.96,13.89502,46.20433,43.06922,7.74254,97.56829,79.6289,269.17189
4778,2021-04-10 13:00:00,13.49333,14.18114,43.41181,38.7469,7.98368,97.74874,120.50647,382.6838
4779,2021-04-10 13:30:00,12.64,14.46726,41.51869,38.7469,8.62281,97.43534,93.71581,317.33957
4780,2021-04-10 14:00:00,13.18333,14.75338,39.81639,37.8068,8.92647,95.35834,85.20118,293.11323
4781,2021-04-10 14:30:00,13.63333,15.0395,39.1607,36.8667,8.98204,94.16955,67.19506,240.61951
4782,2021-04-10 15:00:00,13.71667,15.0395,38.26867,35.9266,8.90827,95.44101,36.92873,141.00134
4783,2021-04-10 15:30:00,13.89333,14.6287,37.48656,34.9865,8.92694,95.92351,39.50666,151.31429
4784,2021-04-10 16:00:00,13.51667,14.2179,37.24259,34.0464,8.84738,94.2003,9.64608,58.70209
4785,2021-04-10 16:30:00,13.22667,13.8071,36.63786,34.0464,8.80124,96.35574,10.77492,58.10231
4786,2021-04-10 17:00:00,12.80333,13.3963,37.32159,35.35296,8.64706,96.93673,4.23219,37.88769
4787,2021-04-10 17:30:00,12.39667,12.9855,38.56756,36.65952,8.4705,97.00971,3.78961,34.28696
4788,2021-04-10 18:00:00,12.10667,12.9855,39.66614,37.96608,8.47297,97.67482,4.57785,30.86692
4789,2021-04-10 18:30:00,11.98667,12.4868,40.63535,39.27264,8.42868,98.1507,7.60528,40.49963
4790,2021-04-10 19:00:00,11.72,11.9881,42.52218,40.5792,8.53113,98.35562,7.15973,39.2461
4791,2021-04-10 19:30:00,11.12667,11.4894,42.72916,40.5792,8.71513,98.46813,-3.21418,5.10473
4792,2021-04-10 20:00:00,10.68667,10.9907,44.35859,44.21558,8.63378,98.55083,-3.38218,0.63883
4793,2021-04-10 20:30:00,10.25333,10.492,47.09023,47.85196,8.485,98.70446,-3.48855,-1.34622
4794,2021-04-10 21:00:00,10.03667,10.492,49.19409,51.48834,8.41779,98.82146,-3.40409,-1.73807
4795,2021-04-10 21:30:00,9.93,10.2826,51.4429,55.12472,8.42375,98.92162,-2.75355,-1.88598
4796,2021-04-10 22:00:00,9.87333,10.0732,55.24023,58.7611,8.44779,98.96608,-2.69629,-1.74566
4797,2021-04-10 22:30:00,9.78667,9.8638,58.55605,58.7611,8.39564,98.97852,-3.55287,-1.83365
4798,2021-04-10 23:00:00,9.16667,9.6544,59.36917,57.94466,8.58797,98.93719,-5.47747,-1.85211
4799,2021-04-10 23:30:00,9.15333,9.445,57.51068,57.12822,8.77092,98.66134,-2.89719,-1.96804
4800,2021-04-11 00:00:00,9.35667,9.445,57.84291,56.31178,8.2026,98.5653,-3.2361,-1.69157
4801,2021-04-11 00:30:00,8.76333,9.17834,57.17632,55.49534,7.76768,98.7221,-3.27364,-1.66694
4802,2021-04-11 01:00:00,8.55667,8.91168,57.1056,54.6789,7.37624,98.8045,-4.65812,-1.77591
4803,2021-04-11 01:30:00,8.39333,8.64502,55.33979,54.6789,6.70943,98.8527,-4.5673,-1.90914
4804,2021-04-11 02:00:00,7.91333,8.37836,56.98082,56.08062,6.06621,98.83122,-5.95413,-1.95772
4805,2021-04-11 02:30:00,7.88333,8.1117,57.21223,57.48234,5.60892,98.84254,-6.50457,-1.80901
4806,2021-04-11 03:00:00,7.80333,8.1117,58.28381,58.88406,5.32074,98.80114,-6.20994,-1.94552
4807,2021-04-11 03:30:00,7.50333,7.91318,60.67097,60.28578,4.9571,98.5303,-7.95857,-1.81243
4808,2021-04-11 04:00:00,7.53667,7.71466,62.6842,61.6875,4.42113,97.99868,-8.65129,-1.99742
4809,2021-04-11 04:30:00,6.95333,7.51614,62.97582,61.6875,3.75465,97.51155,-9.53739,-1.89976
4810,2021-04-11 05:00:00,6.91,7.31762,63.47577,64.7334,3.39623,97.28101,-10.90366,-1.89361
4811,2021-04-11 05:30:00,6.99,7.1191,64.786,67.7793,2.99728,97.54098,-10.16516,-1.96679
4812,2021-04-11 06:00:00,6.46,7.1191,68.4156,70.8252,2.64956,97.87158,-10.51892,-2.00202
4813,2021-04-11 06:30:00,6.84667,7.45786,69.25114,73.8711,2.35389,97.70148,-9.1557,-1.13756
4814,2021-04-11 07:00:00,6.94333,7.79662,71.70448,76.917,2.25068,97.78801,-8.32188,4.89051
4815,2021-04-11 07:30:00,7.03667,8.13538,73.83539,76.917,2.0822,97.89451,-1.92015,22.21106
4816,2021-04-11 08:00:00,7.07667,8.47414,75.643,75.93164,2.17905,97.63813,6.18026,46.8927
4817,2021-04-11 08:30:00,7.19667,8.8129,76.15591,74.94628,2.4022,97.1207,12.81871,67.49673
4818,2021-04-11 09:00:00,7.68667,8.8129,74.59296,73.96092,2.63012,96.62492,22.8649,95.17806
4819,2021-04-11 09:30:00,8.18667,9.14594,73.92546,72.97556,2.95463,96.5729,27.86314,112.86447
4820,2021-04-11 10:00:00,8.19333,9.47898,73.49002,71.9902,3.14319,96.21319,34.16378,133.91575
4821,2021-04-11 10:30:00,8.66333,9.81202,72.79041,71.9902,3.25432,95.88,46.67129,168.54949
4822,2021-04-11 11:00:00,9.23333,10.14506,72.45961,71.76152,3.56831,95.12433,67.55327,234.03403
4823,2021-04-11 11:30:00,9.14667,10.4781,72.84788,71.53284,3.84789,92.54699,15.23246,84.90531
4824,2021-04-11 12:00:00,9.70333,10.4781,71.77977,71.30416,3.60303,91.96995,92.29642,293.0786
4825,2021-04-11 12:30:00,10.37333,11.13294,72.22396,71.07548,4.18688,90.93065,87.77544,298.45551
4826,2021-04-11 13:00:00,10.39667,11.78778,71.657,70.8468,4.501,89.02514,60.54546,217.31344
4827,2021-04-11 13:30:00,10.56667,12.44262,71.63889,70.8468,4.37785,86.601,40.86998,156.0109
4828,2021-04-11 14:00:00,11.43,13.09746,69.09496,67.9437,4.31683,87.05984,74.13722,253.1598
4829,2021-04-11 14:30:00,11.27,13.7523,67.27302,65.0406,4.87861,85.086,15.28396,97.62648
4830,2021-04-11 15:00:00,11.31,13.7523,63.87372,62.1375,4.7874,83.35359,66.34482,231.445
4831,2021-04-11 15:30:00,12.01667,13.38666,60.75814,59.2344,4.70693,85.66167,65.03601,224.69257
4832,2021-04-11 16:00:00,12.42667,13.02102,58.91371,56.3313,4.46628,87.45512,57.33064,205.74526
4833,2021-04-11 16:30:00,12.15333,12.65538,58.26486,56.3313,4.74705,89.04886,73.25997,246.37676
4834,2021-04-11 17:00:00,12.04667,12.28974,60.40979,59.20884,5.17388,85.80495,82.07596,268.06104
4835,2021-04-11 17:30:00,11.79333,11.9241,62.9701,62.08638,5.56016,81.71941,96.8234,295.89109
4836,2021-04-11 18:00:00,11.53667,11.9241,65.93334,64.96392,6.05257,76.45771,76.962,226.23541
4837,2021-04-11 18:30:00,11.12,11.42686,67.87015,67.84146,6.20803,72.32397,52.73535,158.51787
4838,2021-04-11 19:00:00,9.97333,10.92962,71.52044,70.719,6.40098,68.37662,3.47514,42.88911
4839,2021-04-11 19:30:00,9.75333,10.43238,71.96283,70.719,6.00237,66.49887,4.53661,41.00732
4840,2021-04-11 20:00:00,9.27333,9.93514,73.41943,72.86328,5.45487,67.91241,-9.33721,13.49918
4841,2021-04-11 20:30:00,8.81667,9.4379,74.93018,75.00756,4.74797,71.7429,-13.52146,-1.02091
4842,2021-04-11 21:00:00,8.42333,9.4379,77.8147,77.15184,4.16138,74.42923,-13.36364,-1.84582
4843,2021-04-11 21:30:00,8.48667,9.14946,78.75255,79.29612,3.77089,75.43147,-10.22075,-2.04541
4844,2021-04-11 22:00:00,8.27333,8.86102,80.55956,81.4404,3.924,76.94249,-13.92839,-1.95975
4845,2021-04-11 22:30:00,7.59667,8.57258,80.78743,81.4404,3.47,72.97598,-17.76949,-1.91521
4846,2021-04-11 23:00:00,7.18333,8.28414,79.26686,82.56412,2.2994,75.8224,-18.65093,-1.93355
4847,2021-04-11 23:30:00,6.85333,7.9957,78.08433,83.68784,1.09627,82.66046,-18.90337,-1.96345
4848,2021-04-12 00:00:00,6.58,7.9957,76.86153,84.81156,0.43464,86.5749,-19.48478,-1.75125
4849,2021-04-12 00:30:00,6.33333,7.86238,76.03456,85.93528,-0.40085,89.60618,-19.45948,-1.90295
4850,2021-04-12 01:00:00,6.16333,7.72906,75.77247,87.059,-1.06551,93.46332,-20.47641,-1.9885
4851,2021-04-12 01:30:00,6.00333,7.59574,75.2177,87.059,-1.75839,94.70166,-19.95036,-1.89348
4852,2021-04-12 02:00:00,5.89333,7.46242,74.7867,86.56698,-2.54361,95.09431,-19.34028,-1.86129
4853,2021-04-12 02:30:00,5.70333,7.3291,74.3604,86.07496,-2.46427,95.6868,-20.12477,-2.05521
4854,2021-04-12 03:00:00,5.53667,7.3291,73.61333,85.58294,-2.29966,94.71382,-20.26446,-2.08131
4855,2021-04-12 03:30:00,5.47,7.1768,73.34815,85.09092,-2.03163,95.97919,-19.55112,-1.89873
