Tijd (s);Positie (m);Snelheid (m/s);Versnelling (m/s2)
3.2800000000000002;0.8979213300768206;-0.03619654271265205;50.099150746831796
3.29;0.8975593646496941;0.46479496475566595;-63.816772692757425
3.3000000000000003;0.9022073142972508;-0.17337276217190833;-2.941150693180905
3.31;0.9004735866755317;-0.20278426910371739;-0.1662766555743378
3.3200000000000003;0.8984457439844945;-0.20444703565946076;61.84372101604718
3.33;0.8964012736278999;0.41399017450101105;-31.99625114266191
3.34;0.90054117537291;0.09402766307439192;-42.922821221802465
3.35;0.9014814520036539;-0.33520054914363273;62.99154631283499
3.36;0.8981294465122176;0.29471491398471716;-29.283536112241215
3.37;0.9010765956520648;0.0018795528623050117;-31.03137634344222
3.38;0.9010953911806878;-0.3084342105721172;69.27681159980214
3.39;0.8980110490749666;0.3843339054259043;-57.62658502027396
3.4;0.9018543881292257;-0.19193194477683528;-17.272147979355832
3.41;0.8999350686814573;-0.3646534245703936;77.33344369866057
3.42;0.8962885344357534;0.40868101241621213;-64.53888121091711
3.43;0.9003753445599155;-0.23670779969295896;25.970338662231196
3.44;0.8980082665629859;0.022995586929352996;23.58719149970434
3.45;0.8982382224322795;0.2588675019263964;-34.4525626492953
3.46;0.9008268974515434;-0.08565812456655664;15.594225945395612
3.47;0.8999703162058779;0.07028413488739949;-15.558775987168927
3.48;0.9006731575547519;-0.08530362498428978;-13.071190767534047
3.49;0.899820121304909;-0.21601553265963025;43.975699048300896
3.5;0.8976599659783127;0.22374145782337873;-26.887899048066988
3.5100000000000002;0.8998973805565464;-0.045137532657291146;6.881630744198786
3.52;0.8994460052299735;0.02367877478469671;-19.715090474420325
3.5300000000000002;0.8996827929778205;-0.17347212995950656;19.601949375780414
3.54;0.8979480716782254;0.02254736379829758;24.622528080689985
3.5500000000000003;0.8981735453162084;0.26877264460519745;-40.253934448108986
3.56;0.9008612717622604;-0.1337666998758924;17.53334730877798
3.5700000000000003;0.8995236047635015;0.0415667732118874;9.635269504341126
3.58;0.8999392724956203;0.13791946825529866;-44.039070128769616
3.59;0.9013184671781733;-0.30247123303239754;21.60397142944026
3.6;0.8982937548478493;-0.08643151873799493;42.99795498998837
3.61;0.8974294396604694;0.3435480311618888;-18.644264521359144
3.62;0.9008649199720883;0.15710538594829737;-39.901660625293324
3.63;0.9024359738315713;-0.24191122030463585;19.24680794215372
3.64;0.9000168616285249;-0.049443140883098646;1.7935801601753898
3.65;0.8995224302196939;-0.03150733928134475;28.2123254920974
3.66;0.8992073568268805;0.25061591563962926;-40.576222363123414
3.67;0.9017135159832768;-0.1551463079916049;23.517605936274055
3.68;0.9001620529033607;0.08002975137113566;-13.889630131357356
3.69;0.9009623504170721;-0.058866549942437896;27.39967417527911
3.7;0.9003736849176477;0.2151301918103532;-42.13678310336588
3.71;0.9025249868357512;-0.20623763922330562;5.289175713871774
3.72;0.9004626104435182;-0.15334588208458788;28.188574812219034
3.73;0.8989291516226723;0.12853986603760248;-20.608149258288798
3.74;0.9002145502830483;-0.07754162654528551;22.82170460571553
3.75;0.8994391340175955;0.1506754195118698;-49.776884191325976
3.7600000000000002;0.9009458882127142;-0.34709342240138996;59.66186621987002
3.77;0.8974749539887003;0.24952523979731023;-13.42967808316553
3.7800000000000002;0.8999702063866734;0.11522845896565492;-3.9722960582311284
3.79;0.9011224909763299;0.07550549838334364;-22.907558807144788
3.8000000000000003;0.9018775459601633;-0.15357008968810426;0.48999166075036626
3.81;0.9003418450632823;-0.1486701730806006;-2.4130416688261658
3.8200000000000003;0.8988551433324763;-0.17280058976886226;41.34701039360644
3.83;0.8971271374347877;0.24066951416720217;-34.6437396468724
3.84;0.8995338325764597;-0.10576788230152179;22.37811996365968
3.85;0.8984761537534445;0.11801331733507503;-6.954251491706476
3.86;0.8996562869267952;0.04847080241801027;-32.111571639086286
3.87;0.9001409949509753;-0.2726449139728526;43.13239162695104
3.88;0.8974145458112468;0.15867900229665777;5.732139051874974
3.89;0.8990013358342134;0.2160003928154075;-15.256345005593142
3.9;0.9011613397623675;0.06343694275947609;-34.60927113124512
3.91;0.9017957091899622;-0.28265576855297514;43.314219664714045
3.92;0.8989691515044325;0.15048642809416535;-39.05461584092884
3.93;0.9004740157853741;-0.24005973031512307;31.726045010328495
3.94;0.8980734184822229;0.0772007197881619;-32.34497134596781
3.95;0.8988454256801045;-0.2462489936715162;32.045968418283884
3.96;0.8963829357433893;0.07421069051132267;23.994875114481395
3.97;0.8971250426485026;0.31415944165613663;-39.526576983612834
3.98;0.9002666370650639;-0.08110632817999175;0.0
3.99;0.899455573783264;-0.08110632817999175;0.0
