Tijd (s);Positie (m);Snelheid (m/s);Versnelling (m/s2)
1.31;0.7600863064426331;-1.4954140603915533;27.163594299657312
1.32;0.7451321658387176;-1.2237781173949802;-21.484930344822793
1.33;0.7328943846647678;-1.4386274208432082;-22.120714459304967
1.34;0.7185081104563357;-1.6598345654362578;17.469385468766863
1.35;0.7019097648019731;-1.4851407107485892;-85.19667560933475
1.36;0.6870583576944872;-2.3371074668419367;179.87355547071203
1.37;0.6636872830260678;-0.5383719121348163;32.49678059119465
1.3800000000000001;0.6583035639047197;-0.21340410622286976;-153.5875629724015
1.3900000000000001;0.656169522842491;-1.7492797359468848;109.08566254955065
1.4000000000000001;0.6386767254830221;-0.6584231104513782;-47.81572075643115
1.41;0.6320924943785083;-1.1365803180156897;93.2279133770164
1.42;0.6207266911983514;-0.20430118424552557;-77.91087987180312
1.43;0.6186836793558962;-0.9834099829635568;96.39202718852324
1.44;0.6088495795262606;-0.019489711078324312;-71.92738438569823
1.45;0.6086546824154774;-0.7387635549353067;83.61144431255907
1.46;0.6012670468661243;0.09735088819028404;-52.116361067070514
1.47;0.6022405557480272;-0.4238127224804211;46.86195144680272
1.48;0.5980024285232229;0.044806791987606065;8.859880874396708
1.49;0.598450496443099;0.13340560073157315;-64.35136648000773
1.5;0.5997845524504147;-0.5101080640685041;104.74958205342388
1.51;0.5946834718097297;0.5373877564657348;-31.72285123141272
1.52;0.600057349374387;0.2201592441516076;-10.576377628509492
1.53;0.6022589418159031;0.11439546786651267;94.71066497533486
1.54;0.6034028964945682;1.0615021176198614;-97.71772327234473
1.55;0.6140179176707669;0.08432488489641399;120.84221004199702
1.56;0.614861166519731;1.2927469853163842;-92.05246837135306
1.57;0.6277886363728948;0.37222230160285363;34.7405563926495
1.58;0.6315108593889234;0.7196278655293487;53.229440781736855
1.59;0.6387071380442169;1.2519222733467172;-41.60420339538784
1.6;0.651226360777684;0.8358802393928388;45.392526888416995
1.61;0.6595851631716124;1.2898055082770088;7.945711778400977
1.62;0.6724832182543825;1.3692626260610186;-41.679352578387615
1.6300000000000001;0.6861758445149927;0.9524691002771424;28.447511636798815
1.6400000000000001;0.6957005355177641;1.2369442166451305;55.449056172134355
1.6500000000000001;0.7080699776842154;1.7914347783664741;-31.2005275670435
1.6600000000000001;0.7259843254678802;1.4794295026960391;55.2119549652208
1.67;0.7407786204948406;2.031549052348247;-9.982969381231444
1.68;0.761094111018323;1.9317193585359327;-46.64400087343034
1.69;0.7804113046036824;1.4652793498016292;85.42665838311424
1.7;0.7950640981016986;2.3195459336327717;-78.27463012536006
1.71;0.8182595574380264;1.536799632379171;123.90682450412193
1.72;0.8336275537618181;2.7758678774203904;-44.71177299403273
1.73;0.861386232536022;2.328750147480063;-37.91966189356843
1.74;0.8846737340108226;1.9495535285443788;101.51563586205059
1.75;0.9041692692962664;2.9647098871648847;-8.91046410117835
1.76;0.9338163681679152;2.875605246153101;-71.26497006350485
1.77;0.9625724206294463;2.1629555455180527;-168.20112096105566
1.78;0.9842019760846268;0.4809443359074961;-168.79500605209597
1.79;0.9890114194437017;-1.2070057246134636;-91.68341349215181
1.8;0.9769413621975671;-2.1238398595349817;4.663415999246467
1.81;0.9557029636022173;-2.077205699542517;60.22661991523681
1.82;0.9349309066067921;-1.4749395003901489;6.847604830225729
1.83;0.9201815116028906;-1.4064634520878916;22.89326085306076
1.84;0.9061168770820117;-1.177530843557284;-62.93755493116726
1.85;0.8943415686464389;-1.8069063928689566;61.193695466910114
1.86;0.8762725047177493;-1.1949694381998555;62.94133884401365
1.87;0.8643228103357508;-0.565556049759719;-109.91403869398897
1.8800000000000001;0.8586672498381536;-1.6646964366996087;132.10785616063592
1.8900000000000001;0.8420202854711575;-0.3436178750932495;-6.811262063782797
1.9000000000000001;0.838584106720225;-0.41173049573107745;-76.30674005694615
1.9100000000000001;0.8344668017629142;-1.174797896300539;2.3685135944595537
1.92;0.8227188227999088;-1.1511127603559435;71.55746823161557
1.93;0.8112076951963494;-0.4355380780397877;-21.53516370241637
1.94;0.8068523144159515;-0.6508897150639514;85.1513869063969
1.95;0.800343417265312;0.20062415400001754;-74.62365865622988
1.96;0.8023496588053122;-0.5456124325622813;67.63913760729712
1.97;0.7968935344796894;0.13077894351068986;9.51000784526812
1.98;0.7982013239147963;0.22587902196337106;-69.46394188579119
1.99;0.80046011413443;-0.46876039689454085;83.22288975123327
2.0;0.7957725101654846;0.3634685006177918;-35.576025525998475
2.0100000000000002;0.7994071951716625;0.007708245357807009;10.50287341392675
2.02;0.7994842776252405;0.11273697949707451;1.1855669762417254
2.0300000000000002;0.8006116474202113;0.12459264925949176;121.25231945992243
2.04;0.8018575739128062;1.337115843858716;-74.85329916322225
2.05;0.8152287323513934;0.5885828522264935;12.122081778053184
2.06;0.8211145608736583;0.7098036700070254;21.42860718660322
2.07;0.8282125975737286;0.9240897418730576;-16.969764010527076
2.08;0.8374534949924591;0.7543921017677868;50.51245560007911
2.09;0.844997416010137;1.259516657768578;-83.85437054428179
2.1;0.8575925825878228;0.42097295232575993;119.76065416652304
2.11;0.8618023121110804;1.6185794939909903;-11.06770562658066
2.12;0.8779881070509903;1.5079024377251837;-50.72742375318961
2.13;0.8930671314282421;1.0006282001932876;29.42038211582121
2.14;0.903073413430175;1.2948320213514997;63.021653744086414
2.15;0.91602173364369;1.9250485587923638;-4.1500978849506875
2.16;0.9352722192316136;1.883547579942857;-44.16373440229271
2.17;0.9541076950310422;1.4419102359199298;47.66011114156754
2.18;0.9685267973902415;1.9185113473356052;-145.99898079207918
2.19;0.9877119108635976;0.45852153941481344;-231.6801111460609
2.2;0.9922971262577457;-1.8582795720457956;78.49742159503626
2.21;0.9737143305372877;-1.073305356095433;-19.268822684186393
2.22;0.9629812769763334;-1.265993582937297;48.02052075772334
2.23;0.9503213411469604;-0.7857883753600636;14.489466901478343
2.24;0.9424634573933598;-0.6408937063452802;-91.27129839928138
2.25;0.936054520329907;-1.553606690338094;68.60908092658713
2.2600000000000002;0.920518453426526;-0.8675158810722228;74.5294349397585
2.27;0.9118432946158038;-0.12222153167463778;-35.83992776882261
2.2800000000000002;0.9106210792990574;-0.4806208093628639;-11.969399927538316
2.29;0.9058148712054288;-0.600314808638247;-18.005306122228504
2.3000000000000003;0.8998117231190463;-0.7803678698605321;112.04191091663262
2.31;0.892008044420441;0.3400512393057942;-66.58909048581462
2.32;0.895408556813499;-0.3258396655523521;78.33830594105918
2.33;0.8921501601579754;0.4575433938582396;-120.49655450780183
2.34;0.8967255940965578;-0.7474221512197787;118.13409377937845
2.35;0.88925137258436;0.43391878657400573;-24.09317906788777
2.36;0.8935905604501001;0.19298699589512802;-0.4470202520456823
2.37;0.8955204304090514;0.1885167933746712;28.584048663174986
2.38;0.8974055983427981;0.4743572800064211;-7.148799865688282
2.39;0.9021491711428623;0.40286928134953826;46.030971243806725
2.4;0.9061778639563577;0.8631789937876055;-35.037733491152245
2.41;0.9148096538942337;0.5128016588760831;17.99835386217641
2.42;0.9199376704829946;0.6927851974978472;57.21307986244706
2.43;0.926865522457973;1.2649159961223178;-83.06555611830468
2.44;0.9395146824191962;0.4342604349392709;87.49705641049599
2.45;0.9438572867685889;1.3092309990442308;-19.366263371299873
2.46;0.9569495967590312;1.115568365331232;58.89284340051648
2.47;0.9681052804123436;1.7044967993363969;-177.07314024287268
2.48;0.9851502484057075;-0.06623460309232998;-39.849078102534015
2.49;0.9844879023747842;-0.46472538411767017;17.22136722368428
2.5;0.9798406485336075;-0.29251171188082736;-65.11519996607262
2.5100000000000002;0.9769155314147993;-0.9436637115415536;19.254036558764565
2.52;0.9674788942993837;-0.751123345953908;16.227990061756792
2.5300000000000002;0.9599676608398446;-0.58884344533634;19.102447127022913
2.54;0.9540792263864812;-0.3978189740661109;-29.997133627882587
2.5500000000000003;0.9501010366458201;-0.6977903103449368;63.191428962995346
2.56;0.9431231335423708;-0.06587602071498333;4.584519617701899
2.57;0.9424643733352209;-0.020030824537964342;-60.19040095712413
2.58;0.9422640650898413;-0.6219348341092057;106.29714314312588
2.59;0.9360447167487492;0.44103659732205314;-4.171552806810919
2.6;0.9404550827219698;0.39932106925394395;-13.834839069118976
2.61;0.9444482934145092;0.2609726785627542;-26.353401399299425
2.62;0.9470580202001367;-0.0025613354302400637;104.85605203147674
2.63;0.9470324068458343;1.0459991848845274;-74.59332628644732
2.64;0.9574923986946796;0.3000659220200541;12.189606488832716
2.65;0.9604930579148802;0.42196198690838127;31.264089193372424
2.66;0.964712677783964;0.7346028788421055;44.60788918487113
2.67;0.972058706572385;1.1806817706908168;-84.28678953770196
2.68;0.9838655242792932;0.33781387531379714;29.723038562075033
2.69;0.9872436630324312;0.6350442609345475;-165.33881500671475
2.7;0.9935941056417766;-1.0183438891326002;76.15655497486773
2.71;0.9834106667504506;-0.2567783393839229;-5.627649268811208
2.72;0.9808428833566114;-0.313054832072035;-57.848345950920475
2.73;0.9777123350358911;-0.8915382915812398;97.99393838638149
2.74;0.9687969521200787;0.08840109228257509;-70.04563043098489
2.75;0.9696809630429044;-0.6120552120272738;86.3983260758816
2.7600000000000002;0.9635604109226317;0.2519280487315423;-63.807687140253755
2.77;0.9660796914099471;-0.38614882267099526;-0.46171376165138334
2.7800000000000002;0.9622182031832371;-0.3907659602875091;77.24043072157794
2.79;0.958310543580362;0.38163834692827026;25.471172925728425
2.8000000000000003;0.9621269270496448;0.6363500761855545;-26.43796607368243
2.81;0.9684904278115003;0.3719704154487302;41.90579320394239
2.82;0.9722101319659876;0.7910283474881541;-32.21919334700396
2.83;0.9801204154408691;0.4688364140181145;-18.409319641046196
2.84;0.9848087795810503;0.28474321760765253;-89.48418648112578
2.85;0.9876562117571268;-0.6100986472036052;72.0636415682685
2.86;0.9815552252850908;0.11053776847907981;-73.25505620462968
2.87;0.9826606029698816;-0.6220127935672171;86.56997428777568
2.88;0.9764404750342094;0.2436869493105398;-34.905671612629476
2.89;0.9788773445273148;-0.10536976681575494;7.7278832736771275
2.9;0.9778236468591572;-0.028090934078983665;43.916306210786125
2.91;0.9775427375183674;0.4110721280288776;-14.452523111158078
2.92;0.9816534587986562;0.2665468969172968;-32.084076893303944
2.93;0.9843189277678291;-0.05429387201574265;106.02998821785947
2.94;0.9837759890476717;1.006006010162852;-100.30129169040114
2.95;0.9938360491493002;0.0029930932588406733;-92.04960520345362
2.96;0.9938659800818886;-0.9175029587756955;85.13284032713119
2.97;0.9846909504941317;-0.06617455550438356;-16.18001031023275
2.98;0.9840292049390879;-0.22797465860671107;41.1087091063822
2.99;0.9817494583530207;0.18311243245711095;16.280184808923348
3.0;0.9835805826775919;0.34591428054634443;-66.58533771950582
3.0100000000000002;0.9870397254830553;-0.3199390966487137;77.63459416279761
3.02;0.9838403345165682;0.4564068449792624;-49.09079573470976
3.0300000000000002;0.9884044029663608;-0.03450111236783515;35.18755890936309
3.04;0.9880593918426824;0.3173744767257958;-82.86540884993032
3.0500000000000003;0.9912331366099404;-0.5112796117735074;46.86612414093294
3.06;0.9861203404922053;-0.04261837036417804;-19.97402069635945
3.0700000000000003;0.9856941567885635;-0.24235857732777255;82.67769695125881
3.08;0.9832705710152858;0.5844183921848156;-60.76072354256334
3.09;0.989114754937134;-0.023188843240817825;-7.524826404877727
3.1;0.9888828665047258;-0.0984371072895951;5.682461758267365
3.11;0.9878984954318298;-0.04161248970692144;-12.530245503601378
3.12;0.9874823705347606;-0.16691494474293522;59.88972548945037
3.13;0.9858132210873313;0.4319823101515685;-61.40447536995941
3.14;0.990133044188847;-0.1820624435480256;45.32246997688838
3.15;0.9883124197533667;0.2711622562208582;-14.481422826968515
3.16;0.9910240423155753;0.12634802795117306;-22.638390501534822
3.17;0.992287522595087;-0.10003587706417516;10.275849393959202
3.18;0.9912871638244453;0.002722616875416861;-76.14596629020754
3.19;0.9913143899931994;-0.7587370460266585;132.38471349668268
3.2;0.9837270195329328;0.5651100889401683;-74.84238473464133
3.21;0.9893781204223345;-0.18331375840624498;29.478661061858034
3.22;0.9875449828382721;0.11147285221233538;19.00566209907195
3.23;0.9886597113603954;0.3015294732030549;-21.721201236598596
3.24;0.991675006092426;0.08431746083706892;-90.37458099853457
3.25;0.9925181807007967;-0.8194283491482768;127.58900070946599
3.2600000000000002;0.9843238972093139;0.45646165794638316;-35.38948542828657
3.27;0.9888885137887777;0.10256680366351745;-6.395908621014135
3.2800000000000002;0.9899141818254129;0.0386077174533761;-53.99559821660071
3.29;0.9903002589999467;-0.501348264712631;55.32596945568846
3.3000000000000003;0.9852867763528204;0.051911429844253565;46.80139794160265
3.31;0.9858058906512629;0.5199254092602801;-94.93554263910964
3.3200000000000003;0.9910051447438657;-0.4294300171308163;90.04184268630478
3.33;0.9867108445725575;0.47098840973223144;-109.41391731461137
3.34;0.9914207286698798;-0.6231507634138822;112.60058292300923
3.35;0.985189221035741;0.5028550658162101;-84.58691270121443
3.36;0.9902177716939031;-0.34301406119593425;70.89797814177956
3.37;0.9867876310819438;0.36596572022186136;-73.99954553688804
3.38;0.9904472882841624;-0.374029735147019;40.691519778371934
3.39;0.9867069909326922;0.032885462636700336;37.81212516183241
3.4;0.9870358455590592;0.41100671425502444;-34.34415662313284
3.41;0.9911459127016095;0.06756514802369606;-17.104888198763433
3.42;0.9918215641818464;-0.10348373396393828;4.885930466359545
3.43;0.990786726842207;-0.054624429300342836;32.48347850818733
3.44;0.9902404825492036;0.2702103557815305;-23.32862420919568
3.45;0.9929425861070189;0.03692411368957371;-68.07719134846457
3.46;0.9933118272439146;-0.643847799795072;87.78881791986603
3.47;0.9868733492459639;0.23404037940358835;-11.409710957431818
3.48;0.9892137530399998;0.11994326982927017;-15.449237597111587
3.49;0.9904131857382925;-0.0345491061418457;-46.338695987906405
3.5;0.990067694676874;-0.4979360660209098;65.77183509508421
3.5100000000000002;0.985088334016665;0.1597822849299324;-5.679489840793028
3.52;0.9866861568659643;0.10298738652200212;-5.885880082989736
3.5300000000000002;0.9877160307311843;0.04412858569210476;11.910457884635184
3.54;0.9881573165881053;0.1632331645384566;13.680153924947591
3.5500000000000003;0.9897896482334899;0.3000347037879325;-64.75151024359138
3.56;0.9927899952713692;-0.3474803986479813;66.75701735830431
3.5700000000000003;0.9893151912848894;0.32008977493506174;-104.6584710469467
3.58;0.99251608903424;-0.7264949355344053;90.72526798053704
3.59;0.985251139678896;0.18075774427096514;6.969626273073404
3.6;0.9870587171216056;0.2504540070016992;-49.18298272723831
3.61;0.9895632571916226;-0.24137582027068394;1.5606285699054645
3.62;0.9871494989889158;-0.2257695345716293;68.17093040172084
3.63;0.9848918036431995;0.4559397694455791;-75.40445252333771
3.64;0.9894512013376553;-0.29810475578779805;44.986746742815555
3.65;0.9864701537797773;0.15176271164035748;0.10188903409091843
3.66;0.9879877808961809;0.15278160198126667;-46.09752497566566
3.67;0.9895155969159936;-0.30819364777538993;81.07551857491457
3.68;0.9864336604382397;0.5025615379737558;-40.73571520544772
3.69;0.9914592758179772;0.0952043859192786;-65.36751984812294
3.7;0.99241131967717;-0.5584708125619509;66.54599763080915
3.71;0.9868266115515505;0.10698916374614065;7.9926801952945326
3.72;0.9878965031890119;0.18691596569908597;-28.081377708158993
3.73;0.9897656628460028;-0.09389781138250397;44.94387116940168
3.74;0.9888266847321777;0.35554090031151286;-78.31487530642444
3.75;0.9923820937352928;-0.4276078527527316;6.775429476209016
3.7600000000000002;0.9881060152077655;-0.35985355799064145;82.0700742531122
3.77;0.9845074796278591;0.46084718454048046;-72.52748752261896
3.7800000000000002;0.9891159514732639;-0.26442769068570904;52.813137328900915
3.79;0.9864716745664068;0.2637036826033001;-41.26489563304414
3.8000000000000003;0.9891087113924398;-0.14894527372714128;33.5119295536801
3.81;0.9876192586551684;0.1861740218096597;-20.42311900688487
3.8200000000000003;0.989480998873265;-0.018057168259189016;-11.35415020576458
3.83;0.9893004271906731;-0.1315986703168348;34.2013952085618
3.84;0.9879844404875048;0.2104152817687832;-28.03157777780063
3.85;0.9900885933051926;-0.0699004960092231;46.28296944218402
3.86;0.9893895883451004;0.3929291984126171;-87.8089205795407
3.87;0.9933188803292266;-0.48516000738278997;27.09207001303726
3.88;0.9884672802553987;-0.21423930725241735;10.616048856334492
3.89;0.9863248871828745;-0.10807881868907243;44.34014342583392
3.9;0.9852440989959838;0.3353226155692668;-14.45856868904527
3.91;0.9885973251516764;0.1907369286788141;5.753673450817898
3.92;0.9905046944384646;0.24827366318699307;-17.928841984305997
3.93;0.9929874310703345;0.06898524334393308;-34.92312145294996
3.94;0.9936772835037738;-0.2802459711855665;-69.44185708623651
3.95;0.9908748237919182;-0.9746645420479316;142.49700581036916
3.96;0.9811281783714388;0.4503055160557601;-16.23363299859348
3.97;0.9856312335319964;0.28796918606982524;-35.610712625711024
3.98;0.9885109253926947;-0.06813794018728503;24.753198163143253
3.99;0.9878295459908218;0.1793940414441475;-9.179561944051562
4.0;0.9896234864052633;0.08759842200363188;-58.41333066308629
4.01;0.9904994706252996;-0.49653488462723105;85.77123600562508
4.0200000000000005;0.9855341217790273;0.3611774754290198;-22.05566546911064
4.03;0.9891458965333175;0.14062082073791338;-71.09111338433283
4.04;0.9905521047406967;-0.5702903131054149;83.47424635030798
4.05;0.9848492016096425;0.2644521503976649;31.788219516900583
4.0600000000000005;0.9874937231136192;0.5823343455666707;-114.98172738521939
4.07;0.9933170665692859;-0.5674829282855232;53.863621937563224
4.08;0.9876422372864306;-0.02884670890989094;17.5616511076937
4.09;0.9873537701973317;0.14676980216704605;-64.5842249716777
4.1;0.9888214682190022;-0.499072447549731;102.49159365198656
4.11;0.9838307437435049;0.5258434889701347;-50.50016864714291
4.12;0.9890891786332062;0.020841802498705597;34.42877976002734
4.13;0.9892975966581933;0.365129600098979;-110.36489016677753
4.14;0.9929488926591831;-0.7385193015687963;62.97371378640615
4.15;0.9855636996434951;-0.10878216370473481;43.08800326083384
4.16;0.9844758780064478;0.3220978689036036;-27.711112917190306
4.17;0.9876968566954838;0.04498673973170053;33.726480755185136
4.18;0.9881467240928008;0.38225154728355193;-42.78945019769109
4.19;0.9919692395656363;-0.045642954693358995;16.432150471917815
4.2;0.9915128100187027;0.11867855002581917;-95.85387083563157
4.21;0.9926995955189609;-0.8398601583304965;140.12396509871073
4.22;0.984300993935656;0.5613794926566107;-103.32038325569614
4.23;0.9899147888622221;-0.4718243399003508;64.61549576349368
4.24;0.9851965454632186;0.17433061773458602;-13.31809621807345
4.25;0.9869398516405644;0.04114965555385153;7.62230744300374
4.26;0.9873513481961029;0.11737272998388892;-15.432500070464705
4.2700000000000005;0.9885250754959418;-0.03695227072075813;-8.693885626762654
4.28;0.9881555527887342;-0.12389112698838467;36.45757729604293
4.29;0.9869166415188504;0.24068464597204464;-46.523091171438715
4.3;0.9893234879785708;-0.2245462657423425;51.80761392003519
4.3100000000000005;0.9870780253211474;0.2935298734580094;-38.36878662155097
4.32;0.9900133240557275;-0.09015799275750025;20.052258897104156
4.33;0.9891117441281525;0.11036459621354133;-5.919261062332648
4.34;0.9902153900902879;0.05117198559021485;-3.502304714561033
4.3500000000000005;0.9907271099461901;0.01614893844460452;10.956634217063055
4.36;0.9908885993306361;0.12571528061523507;-28.809067936961252
4.37;0.9921457521367885;-0.16237539875437745;15.259878012308103
4.38;0.9905219981492447;-0.009776618631296419;4.722227346226626
4.39;0.9904242319629317;0.03744565483096984;-15.284937703772261
4.4;0.9907986885112414;-0.11540372220675277;22.83817973761981
4.41;0.9896446512891739;0.11297807516944536;-56.11524410921942
